question,label
"מטרים לשנייה .כאשר הגיע האב לרננה הם עמדו ושוחחו במשך 2 דקות והוא נתן לה את הכריך, ולאחר מכן הלך כל אחד מהם לדרכו — אליאב לבית הספר והאב בחזרה אל הבית. אליאב המשיכה ללכת באותה המהירות שהלכה לפני כן, והאב הלך במהירות של 1",1
"בכד 8 כדורים אדומים, 2 כדורים לבנים ו 5 כדורים כחולים. מוציאים באקראי כדור מהכד. א. מה ההסתברות שהכדור יהיה אדום? ב. מה ההסתברות שהכדור יהיה כחול?",1
"ענה על הסעיפים הבאים א. אם אנחנו יודעים ש-20 חתיכות זהות עולות 320 שקלים. מה העלות ליחידה? הצג את שיטת החישוב. עליי. אם העלות של טוב x היא 320 שקלים, הבע את המחיר של טוב אחד באמצעות x. שְׁלִישִׁי. מכיוון ש-x פריטים עולים y שקלים, השתמשו ב-x וב-y כדי לבטא את המחיר של פריט אחד.",1
"סוחר קנה ב650- שקלים בקבוקי מים. עלות כל בקבוק היה x ש""ח . א. הביעו באמצעות x את כמות הבקבוקים שקנה הסוחר ב. נתון שכמות הבקבוקים שקנה הסוחר הייתה ,325 מהי עלות של בקבוק אחד לסוחר?",1
"תן לנו מלבן עם היקף של 30 ס""מ. בואו נשים X בצד אחד של המלבן שנבחר. א קבעו את אורך הצלע השנייה של המלבן המקורי (בעזרת x) 15 − �� 30 − 2�� 30 − �� ממלבן זה, צור מלבן חדש שצלעו האחת קצרה ב-3 ס""מ והצלע השנייה ארוכה ב-2 ס""מ מאורך המלבן הנתון. עֲבוּר. הבטא את הצדדים של המלבן החדש. ג. חשב את שטח המלבן החדש שגדול ב-4 ס""מ משטח המלבן המקורי. כתבו משוואה ומצאו את אורכי הצלעות של המלבן המקורי",1
"- ס""מ מהיקף הריבוע הנתון. מצאו את אורך צלע הריבוע הנתון",0
"אם ניתן לכם מלבן בשטח של 50 ס""מ, קצרו צד אחד ב-1 ס""מ ואת הצלע השנייה ב-25% - כך שתקבל מלבן בשטח של 30 ס""מ. חשב את מידות המלבן הראשון",1
במהלך משחק כדורגל ניגש שחקן לשער היריבה ובעט במפתיע לשער שהיה במרחק 30 מטרים. זהו גרף המציג את המרחק (במטרים) שעבר השער כפונקציה של הזמן (שניות) שחלף. א. זמן התגובה של רבקה הוא 0,1
"מחיר ק""ג אפרסקים עולה פי 2 ממחיר ק""ג מלפפונים. יואב קנה 5 ק""ג מלפפונים 3 ק""ג אפרסקים ושילם 66 שקלים כמה עולה ק""ג מלפפונים?",0
רום ואורי התכוננו לטיול שנתי. אורי קנה 4 חטיפים ו2- ממתקים ושילם 22 ₪ ורום קנה 3 חטיפים ו3- ממתקים ושילם 21 ₪ מהי עלות של ממתק ומהי עלות של חטיף?,0
"המרחק בין עכו לאילת הוא 600 ק""מ. אוטובוס יצא מעכו לכיוון אילת, וכעבור שעה יצאה מכונית מאילת לכיוון עכו. מהירות המכונית גדולה ב-10 קמ""ש ממהירות האוטובוס. שתי המכוניות נפגשו באמצע הכביש. מצא את מהירות האוטובוס.",1
הספרים בעברית והשאר באנגלית. ספר אחד נלקח באקראי מהספרייה. מה ההסתברות שהספר בעברית?,1
"שקלים) ועלות המשלוח היא 10$. מחירון חנות - מחירון מוצרים אונליין - $40 $90 $15 ש""ח 250 ש""ח 320 ש""ח 120 שעון נעלי אופנה תיק א' אילו מוצרים עדיף לקנות בחנות בארץ ואילו באינטרנט? נמקו ב. המחיר המוצג בישראל כולל מס ערך מוסף (17%). מה ההכנסה של החנות ממכירת פריט אחד מכל מוצר? הוא מסביר. ג.בחנות עשו מבצע, אם קונים 3 זוגות נעליים עלות הקנייה תהיה ללא מע""מ. דוד מחליטה לקנות 3 זוגות נעליים. האם עדיף לה לקנות אותם בחנות? נמקו",1
"תמר רכבה במשך 3 שעות ועברה מרחק של 36 ק""מ מה מהירות בה היא רכבה?",0
"בעל חנות מחשבים קנה מחשבים בעלת כוללת של 32,000 ,₪ 8 מהם מכר במחיר הקנייה, 10 מהם מכר במחיר הקטן ב10%- ממחיר הקנייה ואת שאר המחשבים מחר ברווח של",1
מחיר קילו תפוזים נמוך ב-2 שקלים ממחיר קילו אגסים,0
"מלבן שאורכו גדול פי שלושה מאורך הצלע השנייה. צור מלבן חדש ממלבן זה שצלעו הארוך קטן ב-4 ס""מ מהצלע הארוכה של המלבן המקורי. אורך הצלע הקצרה שלו ארוך ב-2 ס""מ מאורך הצלע הקצרה של המלבן המקורי. א. כתוב ליד צלעות המלבן המתוארות על ידי אורכי הצלעות המשתנים. עליי. צייר מלבן נוסף וכתוב לצד רגליו את אורכי צלעותיו לאחר התאמתן. ג. הביעו את אורך היקף המלבן החדש באמצעות המשתנה. ד. אם שטח המלבן החדש הוא 20 ס""מ, מצא את אורכי הצלעות של המלבן המקורי",1
נתון כי כי אביה מבוגר מג'אל פי ארבע. בת מה מספר חן?,0
בגרות – 5 יחידות – שאלון 581 המרחק מביתה של איתן עד בית הספר הוא 500 מטרים .איתן יצאה מביתה אל בית הספר והלכה במהירות קבועה,1
במעטפה 5 פתקים הממוספרים מ 1 עד,1
"כמה חברים החליטו לקנות ביחד פלייסטיישן. אם כל אדם היה משלם 220 שקלים, הייתה תוספת של 60 שקלים. אם כולם היו משלמים 200 שקל היה גירעון של 120 שקל. מה היה המחיר שבו חברים קנו את הפלייסטיישן?",1
"מה מספר חברים החליטו לקנות ביחד פלייסטיישן. אם כל אדם היה משלם 220 שקלים, הייתה תוספת של 60 שקלים. אם כולם היו משלמים 200 שקל היה גירעון של 120 שקל. מה היה המחיר שבו חברים קנו את הפלייסטיישן?",1
נתון שמחיר של תפוח ומלון ביחד הוא 10 שקלים 2 תפוחים 3 מלונים עולים ביחד 27 שקלים כמה עולה תפוח אחד? 2,0
"יוסף רוצה להשקיע בבנק 10,000 שקל לשנה. הוא החליט לפצל את השקעתו לשתי תוכניות חיסכון. בתוכנית הראשונה מקבלים רווח של 4%. בתוכנית השנייה מקבלים רווח של 5%. כמה השקיע יוסף בכל תוכנית אם הרוויח בסוף השנה רווח של 440 שקל?",1
גיל האב הוא פי 4 מגיל בנו. בעוד 20 שנים יהיה גיל האב רק פי 2 מגיל בנו. בני כמה האב והבן היום?,0
"בהינתן שתפוח ואבטיח ביחד עולים 10 שקלים, 2 תפוחים ו-3 אבטיחים ביחד עולים 27 שקלים, כמה עולה תפוח אחד? 2",0
בבחינה יש 25 שאלות. על כל תשובה נכונה מקבלים 4 נקודות. על כל תשובה לא נכונה מורידים 2 נקודות. רוני ניגש לבחינה וקיבל את הציון 70 . מה כמות תשובות נכונות ענה רוני בבחינה ?,0
"אם מדובר בריבוע במידות של 13 ס""מ, צבעו שני ריבועים של המלבן ששטחם הכולל הוא 97 ס""מ2. מצא את מידות הריבועים המצוירים.",1
מטר לשנייה. אביה של איתן הגיע הביתה באותו זמן שרננה הגיעה לבית הספר. חשב את מהירות ההליכה של איתן. עליי. כמה זמן עבר מהרגע שרננה עזבה את רבקה ועד שהגיעה לבית הספר? 9 בעיות הנדסיות,1
"נתון ריבוע שממדיו הם 13 ס""מ צבעו מתוך המלבן 2 ריבועים שסכום שטחיהם הוא 97 סמ""ר מצאו את ממדי הריבועים הצבועים.",1
"סכום אורכי נציביו של משולש ישר זווית הוא 21 ס ""מ ושטחו 54 ס ""מ, מצאו את אורך כל הניצבים של המשולש.",1
"עמית פתח חנות מקוונת. מדי יום הוא מסוגל למכור 30 מוצרים בעלות של 45 שקלים למוצר. על כל שקל שעמית מוזיל את עלות המוצר, הוא יוכל למכור עוד 3 מוצרים באותו יום. (לדוגמה: אם היה מוריד 2 שקלים, הוא יוכל למכור 36 מוצרים). יום אחד הצליח עמית למכור מוצרים ב-1,938 שקלים. כמה מוצרים הוא מכר באותו יום? 3",1
"מחיר הדלק התייקר פעמיים ב ,6% מחירו לפני ההתייקרו ת היה 4 שקלים א. מצאו בכמה התייקר מחיר הדלק ב. מהו מחירו הנוכחי",0
"ניתן מלבן בשטח של 40 מ""ר. ממלבן זה נוצר מלבן חדש, אורך צד אחד הצטמצם ב-1 ס""מ ואורך הצלע השנייה הצטמצם ב-2 ס""מ, והתקבל מלבן בהיקף של 22 ס""מ. מצא את הצדדים של המלבן המקורי",1
בעיות תנועה,1
"אם מדובר במשולש שווה שוקיים, אורך רגלו קטן ב-30% מאורך בסיסו, והיקף המשולש הוא 48 ס""מ א. מצא את אורך הרגל של משולש B. מצא את גובה המשולש ג. חשב את שטח המשולש",0
"יש 5 פתקים במעטפה, ממוספרים 1 ל",1
"משני מקומות שהמרחק ביניהם 300 ק""מ יצאו רוכב אופנוע ורוכב אופניים זה לקראת זה. רוכב האופניים רכב במהירות של 20 קמ""ש. חן רכב במהירות של 80 קמ""ש, הגיע ליעד ומיד חזר למקום המוצא. חן פגש את רוכב האופניים פעמיים. פעם אחת בדרכו הלוך ליעד ופעם שנייה בדרכו חזרה למקום המוצא. א. כעבור כמה זמן פגש חן את רוכב האופניים בדרכו הלוך? (מתחילת נסיעתו) ב. כעבור כמה זמן פגש חן את רוכב האופניים בדרכו חזרה? (מתחילת נסיעתו) ג. איזה מרחק עבר רוכב האופניים עד שנפגשו בפעם השנייה ? (מתחילת נסיעתו)",1
- ידוע שאביהם גדול פי 4 מהגיל של גל. בן כמה חן?,0
"נתון שאורך הקטע RN שבשרטוט גדול מהקטע PM M R N P ב 2- ס''מ ומהקטע PR – ב 4- ס""מ. א. חשבו את אורך הקטע MR, אם ידוע שאורכו של MN הוא 65√ ס''מ. ב . חשבו את שטח המשולש ΔPMN",1
"א צייר מלבן ורשום את אורכי הצלעות שלו לצד צלעות המלבן המסומנות על ידי. ממלבן זה בנינו מלבן חדש שהצלע הארוכה שלו קטנה ב-4 ס""מ מהצלע הארוכה של המלבן המקורי וצלעו הקצרה ארוכה ב-2 ס""מ מהצלע הקצרה של המלבן המקורי. עֲבוּר. צייר מלבן נוסף ורשום לצד צלעותיו את אורכי צלעותיו לאחר השינוי. שְׁלִישִׁי. חוצים באמצעות האורך והשטח של המלבן החדש. השטח הנתון של המלבן החדש הוא 153 cm2 d. מצא את אורך צלעות המלבן המקורי.",1
בחידון יש שני חלקים. על כל תשובה נכונה בחלק א מקבלים 9 נקודות. על כל תשובה נכונה בחלק ב מקבלים 12 נקודות. בחידון 15 שאלות וניתן לצבור 153 נקודות. כמה שאלות בכל חלק בבחינה ?,0
